timestamp,funding_abs_mean,funding_mean,funding_dispersion,funding_positive_share,funding_negative_share,funding_persistence_abs_mean,basis_abs_mean,basis_minus_abs_mean,vol_ret12_abs_mean,vol_hl_mean,funding_abs_mean_bucket,funding_dispersion_bucket,funding_positive_share_bucket,funding_negative_share_bucket,funding_persistence_abs_mean_bucket,basis_abs_mean_bucket,basis_minus_abs_mean_bucket,vol_ret12_abs_mean_bucket,vol_hl_mean_bucket
2024-01-05 13:00:00+00:00,0.00013720500000000003,4.0169999999999997e-05,0.00018791243523691203,0.9166666666666666,0.08333333333333333,1.0,1.0002798943396913,0.6004490241664661,0.009820828748727242,0.010710361766161082,high,high,high,mid,high,mid,low,low,mid
2024-01-05 14:00:00+00:00,0.00013720500000000003,4.0169999999999997e-05,0.00018791243523691203,0.9166666666666666,0.08333333333333333,1.0,1.0002228964437012,0.38169877083296416,0.023324546208610075,0.026075997355723895,high,high,high,mid,high,mid,low,high,high
2024-01-05 15:00:00+00:00,0.00013720500000000003,4.0169999999999997e-05,0.00018791243523691203,0.9166666666666666,0.08333333333333333,1.0,1.0000512722422987,0.3711527649999951,0.015600763895698958,0.019324712623354383,high,high,high,mid,high,mid,low,mid,high
2024-01-05 16:00:00+00:00,0.00016445666666666667,3.0833333333333336e-06,0.00029402410216775694,0.9166666666666666,0.08333333333333333,1.0,1.0002745416261323,0.5689204499999726,0.025571301377149868,0.018749173927161734,high,high,high,mid,high,mid,low,high,high
2024-01-05 17:00:00+00:00,0.00016445666666666667,3.0833333333333336e-06,0.00029402410216775694,0.9166666666666666,0.08333333333333333,1.0,1.0003070584679055,0.5121022716665737,0.019507513398306364,0.021597929399030047,high,high,high,mid,high,mid,low,mid,high
2024-01-05 18:00:00+00:00,0.00016445666666666667,3.0833333333333336e-06,0.00029402410216775694,0.9166666666666666,0.08333333333333333,1.0,1.0002977871267598,0.5790828458332783,0.0216120608493225,0.00980572764289326,high,high,high,mid,high,mid,low,mid,mid
2024-01-05 19:00:00+00:00,0.00016445666666666667,3.0833333333333336e-06,0.00029402410216775694,0.9166666666666666,0.08333333333333333,1.0,1.0002411895097685,0.09911662916674235,0.02201445636331385,0.008835740922429265,high,high,high,mid,high,mid,low,mid,mid
2024-01-05 20:00:00+00:00,0.00016445666666666667,3.0833333333333336e-06,0.00029402410216775694,0.9166666666666666,0.08333333333333333,1.0,1.0002047928389908,0.36441253250014244,0.01699973629870531,0.019267407512650846,high,high,high,mid,high,mid,low,mid,high
2024-01-05 21:00:00+00:00,0.00016445666666666667,3.0833333333333336e-06,0.00029402410216775694,0.9166666666666666,0.08333333333333333,1.0,1.0003632335655184,0.942861468333164,0.022648801247525923,0.011978142331951843,high,high,high,mid,high,mid,low,high,mid
2024-01-05 22:00:00+00:00,0.00016445666666666667,3.0833333333333336e-06,0.00029402410216775694,0.9166666666666666,0.08333333333333333,1.0,1.0003508829454624,0.2625813924997505,0.019661785447570922,0.011097553068924931,high,high,high,mid,high,mid,low,mid,mid
2024-01-05 23:00:00+00:00,0.00016445666666666667,3.0833333333333336e-06,0.00029402410216775694,0.9166666666666666,0.08333333333333333,1.0,1.0002637428868633,0.08403523333309883,0.021077487469039046,0.01200984586134341,high,high,high,mid,high,mid,low,mid,mid
2024-01-06 00:00:00+00:00,0.00019466333333333327,-2.7996666666666652e-05,0.00035654786710747396,0.8333333333333334,0.16666666666666666,0.9444444444444443,1.0001061884116884,0.15692592749959433,0.018009052927340296,0.015581459100318718,high,high,mid,high,mid,mid,low,mid,high
2024-01-06 01:00:00+00:00,0.00019466333333333327,-2.7996666666666652e-05,0.00035654786710747396,0.8333333333333334,0.16666666666666666,0.9444444444444443,1.0001205908633584,0.4309862783332384,0.01775568489544338,0.011052627609694806,high,high,mid,high,mid,mid,low,mid,mid
2024-01-06 02:00:00+00:00,0.00019466333333333327,-2.7996666666666652e-05,0.00035654786710747396,0.8333333333333334,0.16666666666666666,1.0,1.0001701766413063,0.5955303725005593,0.019014267818723275,0.009598682153824579,high,high,mid,high,high,mid,low,mid,mid
2024-01-06 03:00:00+00:00,0.00019466333333333327,-2.7996666666666652e-05,0.00035654786710747396,0.8333333333333334,0.16666666666666666,1.0,1.0002147579389595,0.5687537458333177,0.012925843212678237,0.008006658361041747,high,high,mid,high,high,mid,low,mid,low
2024-01-06 04:00:00+00:00,0.00019466333333333327,-2.7996666666666652e-05,0.00035654786710747396,0.8333333333333334,0.16666666666666666,1.0,1.0002140684451521,0.3642806741666706,0.012404370190237629,0.012096749364778689,high,high,mid,high,high,mid,low,low,mid
2024-01-06 05:00:00+00:00,0.00019466333333333327,-2.7996666666666652e-05,0.00035654786710747396,0.8333333333333334,0.16666666666666666,1.0,1.0002028662655278,0.10313872333310585,0.018490151760373125,0.0245917048462769,high,high,mid,high,high,mid,low,mid,high
2024-01-06 06:00:00+00:00,0.00019466333333333327,-2.7996666666666652e-05,0.00035654786710747396,0.8333333333333334,0.16666666666666666,1.0,1.0001545184292826,0.0882455624997125,0.03173832616278007,0.021921830199548322,high,high,mid,high,high,mid,low,high,high
2024-01-06 07:00:00+00:00,0.00019466333333333327,-2.7996666666666652e-05,0.00035654786710747396,0.8333333333333334,0.16666666666666666,1.0,1.0001961973498947,0.1998574158334152,0.01730182600471424,0.019137374153966064,high,high,mid,high,high,mid,low,mid,high
2024-01-06 08:00:00+00:00,0.00016192083333333335,4.7458333333333355e-06,0.0002566888541424661,0.8333333333333334,0.16666666666666666,1.0,1.0002387160685882,0.39366660499989226,0.022553746998598346,0.014366846901066349,high,high,mid,high,high,mid,low,high,high
2024-01-06 09:00:00+00:00,0.00016192083333333335,4.7458333333333355e-06,0.0002566888541424661,0.8333333333333334,0.16666666666666666,1.0,1.000232964074325,0.34024814749993215,0.023433597297503172,0.009326061834977918,high,high,mid,high,high,mid,low,high,mid
2024-01-06 10:00:00+00:00,0.00016192083333333335,4.7458333333333355e-06,0.0002566888541424661,0.8333333333333334,0.16666666666666666,1.0,1.0001439508658143,0.07133029166664963,0.021063586554638542,0.009624489285058123,high,high,mid,high,high,mid,low,mid,mid
2024-01-06 11:00:00+00:00,0.00016192083333333335,4.7458333333333355e-06,0.0002566888541424661,0.8333333333333334,0.16666666666666666,1.0,1.0001479921849021,0.13777386583320153,0.02689441681841521,0.009355953564584336,high,high,mid,high,high,mid,low,high,mid
2024-01-06 12:00:00+00:00,0.00016192083333333335,4.7458333333333355e-06,0.0002566888541424661,0.8333333333333334,0.16666666666666666,1.0,1.0000737808440128,0.14497632833333085,0.024218745745703374,0.011620141360185765,high,high,mid,high,high,mid,low,high,mid
2024-01-06 13:00:00+00:00,0.00016192083333333335,4.7458333333333355e-06,0.0002566888541424661,0.8333333333333334,0.16666666666666666,1.0,1.0001385846383681,0.2190656499997761,0.0197262249626461,0.009634093121029698,high,high,mid,high,high,mid,low,mid,mid
2024-01-06 14:00:00+00:00,0.00016192083333333335,4.7458333333333355e-06,0.0002566888541424661,0.8333333333333334,0.16666666666666666,1.0,1.000241201743357,0.48811687499995876,0.016768626807550664,0.012976768443652914,high,high,mid,high,high,mid,low,mid,mid
2024-01-06 15:00:00+00:00,0.00016192083333333335,4.7458333333333355e-06,0.0002566888541424661,0.8333333333333334,0.16666666666666666,1.0,1.0002797612609522,0.2696254033336067,0.01410396441280388,0.009824134092870987,high,high,mid,high,high,mid,low,mid,mid
2024-01-06 16:00:00+00:00,0.00016367,2.9966666666666666e-06,0.00027108067471798053,0.8333333333333334,0.16666666666666666,1.0,1.0002607387043614,0.4073112674996246,0.0052199339748146,0.011248148827395265,high,high,mid,high,high,mid,low,low,mid
2024-01-06 17:00:00+00:00,0.00016367,2.9966666666666666e-06,0.00027108067471798053,0.8333333333333334,0.16666666666666666,1.0,1.000211493371254,0.29441119916663844,0.015152498972671569,0.009043789763855684,high,high,mid,high,high,mid,low,mid,mid
2024-01-06 18:00:00+00:00,0.00016367,2.9966666666666666e-06,0.00027108067471798053,0.8333333333333334,0.16666666666666666,1.0,1.0002530935250522,0.23999354416709373,0.026548777686207725,0.008148614558932515,high,high,mid,high,high,mid,low,high,low
2024-01-06 19:00:00+00:00,0.00016367,2.9966666666666666e-06,0.00027108067471798053,0.8333333333333334,0.16666666666666666,1.0,1.000238608630476,0.15749186249952762,0.010201828878524713,0.009947956341699067,high,high,mid,high,high,mid,low,low,mid
2024-01-06 20:00:00+00:00,0.00016367,2.9966666666666666e-06,0.00027108067471798053,0.8333333333333334,0.16666666666666666,1.0,1.0001133291380049,0.6232412458336029,0.0077075252850885385,0.009165742089329338,high,high,mid,high,high,mid,low,low,mid
2024-01-06 21:00:00+00:00,0.00016367,2.9966666666666666e-06,0.00027108067471798053,0.8333333333333334,0.16666666666666666,1.0,1.0001815306858874,0.7185821799995108,0.010124066576341573,0.007702645969321125,high,high,mid,high,high,mid,low,low,low
2024-01-06 22:00:00+00:00,0.00016367,2.9966666666666666e-06,0.00027108067471798053,0.8333333333333334,0.16666666666666666,1.0,1.0002017809177444,0.8360772899995595,0.010819611356308628,0.011014006402771913,high,high,mid,high,high,mid,low,low,mid
2024-01-06 23:00:00+00:00,0.00016367,2.9966666666666666e-06,0.00027108067471798053,0.8333333333333334,0.16666666666666666,1.0,1.000157123646493,0.7454716658331044,0.00887768881501011,0.01388056701172276,high,high,mid,high,high,mid,low,low,high
2024-01-07 00:00:00+00:00,0.0001849833333333333,-1.8316666666666647e-05,0.000305973108386269,0.8333333333333334,0.16666666666666666,1.0,1.00018189412212,0.24190483916654737,0.014634988795699003,0.014336470928222026,high,high,mid,high,high,mid,low,mid,high
2024-01-07 01:00:00+00:00,0.0001849833333333333,-1.8316666666666647e-05,0.000305973108386269,0.8333333333333334,0.16666666666666666,1.0,1.0003042864249463,0.7532476608328924,0.006686232752923904,0.010720913572601088,high,high,mid,high,high,mid,low,low,mid
2024-01-07 02:00:00+00:00,0.0001849833333333333,-1.8316666666666647e-05,0.000305973108386269,0.8333333333333334,0.16666666666666666,1.0,1.0001061378827922,0.40087178583316513,0.013061501994132594,0.014480149660792738,high,high,mid,high,high,mid,low,mid,high
2024-01-07 03:00:00+00:00,0.0001849833333333333,-1.8316666666666647e-05,0.000305973108386269,0.8333333333333334,0.16666666666666666,1.0,1.0001519300353303,0.2851731400003621,0.010182979671675205,0.007419024421642814,high,high,mid,high,high,mid,low,low,low
2024-01-07 04:00:00+00:00,0.0001849833333333333,-1.8316666666666647e-05,0.000305973108386269,0.8333333333333334,0.16666666666666666,1.0,1.000112409347709,0.3627592416664607,0.005584025838239128,0.00832421218493437,high,high,mid,high,high,mid,low,low,low
2024-01-07 05:00:00+00:00,0.0001849833333333333,-1.8316666666666647e-05,0.000305973108386269,0.8333333333333334,0.16666666666666666,1.0,1.0002051220501649,0.7345589574999231,0.0071588287067045064,0.009056410253506605,high,high,mid,high,high,mid,low,low,mid
2024-01-07 06:00:00+00:00,0.0001849833333333333,-1.8316666666666647e-05,0.000305973108386269,0.8333333333333334,0.16666666666666666,1.0,1.0002142137958085,0.583940239166308,0.00573563064835747,0.009291266806167311,high,high,mid,high,high,mid,low,low,mid
2024-01-07 07:00:00+00:00,0.0001849833333333333,-1.8316666666666647e-05,0.000305973108386269,0.8333333333333334,0.16666666666666666,1.0,1.0000909159637825,0.8558667266667087,0.005349057590518384,0.00737490154836411,high,high,mid,high,high,mid,low,low,low
2024-01-07 08:00:00+00:00,0.0001849833333333333,-1.8316666666666647e-05,0.000305973108386269,0.8333333333333334,0.16666666666666666,1.0,1.0002270483868858,0.6607169949999765,0.0042588469740331425,0.01374068628005154,high,high,mid,high,high,mid,low,low,high
2024-01-07 09:00:00+00:00,0.00016872333333333334,-2.0566666666666714e-06,0.0002980125772606847,0.8333333333333334,0.16666666666666666,1.0,1.0002218439607946,0.9430660983337534,0.00595323219508236,0.010998643262059906,high,high,mid,high,high,mid,low,low,mid
2024-01-07 10:00:00+00:00,0.00016872333333333334,-2.0566666666666714e-06,0.0002980125772606847,0.8333333333333334,0.16666666666666666,1.0,1.0002243557126262,0.9387903458327956,0.006067548262147365,0.008990897709686323,high,high,mid,high,high,mid,low,low,mid
2024-01-07 11:00:00+00:00,0.00016872333333333334,-2.0566666666666714e-06,0.0002980125772606847,0.8333333333333334,0.16666666666666666,1.0,1.0001389200226491,0.7011395816665843,0.004565008265019886,0.007574271928950758,high,high,mid,high,high,mid,low,low,low
2024-01-07 12:00:00+00:00,0.00016872333333333334,-2.0566666666666714e-06,0.0002980125772606847,0.8333333333333334,0.16666666666666666,1.0,1.0001617362218116,0.8182881416662569,0.0069599635363843115,0.008640504877100736,high,high,mid,high,high,mid,low,low,low
2024-01-07 13:00:00+00:00,0.00016872333333333334,-2.0566666666666714e-06,0.0002980125772606847,0.8333333333333334,0.16666666666666666,1.0,1.0002084296660168,0.13196400249987705,0.00844482050557177,0.012743799921547993,high,high,mid,high,high,mid,low,low,mid
2024-01-07 14:00:00+00:00,0.00016872333333333334,-2.0566666666666714e-06,0.0002980125772606847,0.8333333333333334,0.16666666666666666,1.0,1.0001648872287618,0.09072609333337582,0.011423647778121151,0.010719985149908877,high,high,mid,high,high,mid,low,low,mid
2024-01-07 15:00:00+00:00,0.00016872333333333334,-2.0566666666666714e-06,0.0002980125772606847,0.8333333333333334,0.16666666666666666,1.0,1.000410099072077,0.9714874916663735,0.0067938160882412,0.018143605220263696,high,high,mid,high,high,high,low,low,high
2024-01-07 16:00:00+00:00,0.00016872333333333334,-2.0566666666666714e-06,0.0002980125772606847,0.8333333333333334,0.16666666666666666,1.0,1.0003200505279268,0.8796737808333491,0.016998810594890983,0.015855950960949463,high,high,mid,high,high,mid,low,mid,high
2024-01-07 17:00:00+00:00,0.0001477425,1.8924166666666667e-05,0.0002350905076581618,0.8333333333333334,0.16666666666666666,1.0,1.0002202759548873,0.43142721583335675,0.007145405438286308,0.015304005711871814,high,high,mid,high,high,mid,low,low,high
2024-01-07 18:00:00+00:00,0.0001477425,1.8924166666666667e-05,0.0002350905076581618,0.8333333333333334,0.16666666666666666,1.0,1.0002222002505714,1.0771666416668984,0.0077854423208226775,0.0075321329616785315,high,high,mid,high,high,mid,low,low,low
2024-01-07 19:00:00+00:00,0.0001477425,1.8924166666666667e-05,0.0002350905076581618,0.8333333333333334,0.16666666666666666,1.0,1.000213816597706,0.5680878200003386,0.008579865269583339,0.00829116064261263,high,high,mid,high,high,mid,low,low,low
2024-01-07 20:00:00+00:00,0.0001477425,1.8924166666666667e-05,0.0002350905076581618,0.8333333333333334,0.16666666666666666,1.0,1.000229521856314,1.2061748091663762,0.006978604353163849,0.008305961689783281,high,high,mid,high,high,mid,low,low,low
2024-01-07 21:00:00+00:00,0.0001477425,1.8924166666666667e-05,0.0002350905076581618,0.8333333333333334,0.16666666666666666,1.0,1.0003149365593325,0.9606525433332012,0.006269276399526948,0.009658606078759928,high,high,mid,high,high,mid,low,low,mid
2024-01-07 22:00:00+00:00,0.0001477425,1.8924166666666667e-05,0.0002350905076581618,0.8333333333333334,0.16666666666666666,1.0,1.0004545077843636,0.7751352191670442,0.027150204719122772,0.029746030235119448,high,high,mid,high,high,high,low,high,high
2024-01-07 23:00:00+00:00,0.0001477425,1.8924166666666667e-05,0.0002350905076581618,0.8333333333333334,0.16666666666666666,1.0,1.0004353725008446,1.2860742091663804,0.02635262055815052,0.019114612657184515,high,high,mid,high,high,high,low,high,high
2024-01-08 00:00:00+00:00,0.000168025,-1.3583333333333279e-06,0.00027262392563851684,0.8333333333333334,0.16666666666666666,1.0,1.0005301418265704,0.719055991666171,0.03626110662051779,0.024801899988979522,high,high,mid,high,high,high,low,high,high
2024-01-08 01:00:00+00:00,0.000168025,-1.3583333333333279e-06,0.00027262392563851684,0.8333333333333334,0.16666666666666666,1.0,1.000296405468559,1.3312640499999753,0.03947323440222165,0.01856203524389054,high,high,mid,high,high,mid,low,high,high
2024-01-08 02:00:00+00:00,0.000168025,-1.3583333333333279e-06,0.00027262392563851684,0.8333333333333334,0.16666666666666666,1.0,1.0003383972760649,1.2511764933332925,0.05949943313578126,0.04028367250944189,high,high,mid,high,high,mid,low,high,high
2024-01-08 03:00:00+00:00,0.000168025,-1.3583333333333279e-06,0.00027262392563851684,0.8333333333333334,0.16666666666666666,1.0,1.0003851615385473,1.024389672500167,0.04814674369955122,0.028419154024923496,high,high,mid,high,high,mid,low,high,high
2024-01-08 04:00:00+00:00,0.000168025,-1.3583333333333279e-06,0.00027262392563851684,0.8333333333333334,0.16666666666666666,1.0,1.0003514953912844,0.9985576008337249,0.02810512557369239,0.01917108323849268,high,high,mid,high,high,mid,low,high,high
2024-01-08 05:00:00+00:00,0.000168025,-1.3583333333333279e-06,0.00027262392563851684,0.8333333333333334,0.16666666666666666,1.0,1.0003706784506472,1.169118445833259,0.03541768741066051,0.01346718659364896,high,high,mid,high,high,mid,low,high,high
2024-01-08 06:00:00+00:00,0.000168025,-1.3583333333333279e-06,0.00027262392563851684,0.8333333333333334,0.16666666666666666,1.0,1.0002874623573865,0.7687954908333564,0.030085985463053726,0.020645608994243003,high,high,mid,high,high,mid,low,high,high
2024-01-08 07:00:00+00:00,0.000168025,-1.3583333333333279e-06,0.00027262392563851684,0.8333333333333334,0.16666666666666666,1.0,1.0003269901448661,0.25472301749954745,0.03139766121332263,0.01505332281963751,high,high,mid,high,high,mid,low,high,high
